0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
8.163265306122449716e-03;-4.134284324431845153e-02;-6.888438839347184317e-02;-6.179179589540936823e-02
1.632653061224489943e-02;-8.268568648917304365e-02;-1.377687767878369995e-01;-1.235835917916200677e-01
2.448979591836734915e-02;-1.240285297334914744e-01;-2.066531651813088011e-01;-1.853753876870294082e-01
3.265306122448979886e-02;-1.653713729778099606e-01;-2.755375535747806581e-01;-2.471671835824388042e-01
4.081632653061224858e-02;-2.067142162215922785e-01;-3.444219419673592575e-01;-3.089589794770469244e-01
4.897959183673469830e-02;-2.480570594664468775e-01;-4.133063303617243722e-01;-3.707507753732576239e-01
5.714285714285714801e-02;-2.893999027107653221e-01;-4.821907187551962015e-01;-4.325425712686669644e-01
6.530612244897959773e-02;-3.307427459550837945e-01;-5.510751071486680308e-01;-4.943343671640763048e-01
7.346938775510204744e-02;-3.720855891999383380e-01;-6.199594955430332011e-01;-5.561261630602870598e-01
8.163265306122449716e-02;-4.134284324442567549e-01;-6.888438839365049748e-01;-6.179179589556963448e-01
8.979591836734694688e-02;-4.547712756885752827e-01;-7.577282723299768596e-01;-6.797097548511057408e-01
9.795918367346939659e-02;-4.961141189328937551e-01;-8.266126607234487444e-01;-7.415015507465152478e-01
1.061224489795918463e-01;-5.374569621772121719e-01;-8.954970491169206293e-01;-8.032933466419245327e-01
1.142857142857142960e-01;-5.787998054215306443e-01;-9.643814375103924030e-01;-8.650851425373339287e-01
1.224489795918367457e-01;-6.201426486658490056e-01;-1.033265825903864066e+00;-9.268769384327432137e-01
1.306122448979591955e-01;-6.614854919107036046e-01;-1.102150214298229125e+00;-9.886687343289538576e-01
1.387755102040816313e-01;-7.028283351550220770e-01;-1.171034602691701121e+00;-1.050460530224363254e+00
1.469387755102040949e-01;-7.441711783998766760e-01;-1.239918991086066402e+00;-1.112252326120574120e+00
1.551020408163265585e-01;-7.855140216436591327e-01;-1.308803379478644890e+00;-1.174044122015182268e+00
1.632653061224489943e-01;-8.268568648885135097e-01;-1.377687767873009950e+00;-1.235835917911392690e+00
1.714285714285714302e-01;-8.681997081322960774e-01;-1.446572156265588660e+00;-1.297627713806001060e+00
1.795918367346938938e-01;-9.095425513771505655e-01;-1.515456544659953719e+00;-1.359419509702211482e+00
1.877551020408163573e-01;-9.508853946214689268e-01;-1.584340933053425493e+00;-1.421211305597620989e+00
1.959183673469387932e-01;-9.922282378657875102e-01;-1.653225321446897489e+00;-1.483003101493030496e+00
2.040816326530612290e-01;-1.033571081110105983e+00;-1.722109709840369263e+00;-1.544794897388439781e+00
2.122448979591836926e-01;-1.074913924354960360e+00;-1.790994098234734100e+00;-1.606586693284649980e+00
2.204081632653061562e-01;-1.116256767599278943e+00;-1.859878486628206318e+00;-1.668378489180059931e+00
2.285714285714285920e-01;-1.157599610843061289e+00;-1.928762875020784806e+00;-1.730170285074667857e+00
2.367346938775510279e-01;-1.198942454087915666e+00;-1.997647263415149421e+00;-1.791962080970878279e+00
2.448979591836734915e-01;-1.240285297332234249e+00;-2.066531651808621639e+00;-1.853753876866288008e+00
2.530612244897959551e-01;-1.281628140577088848e+00;-2.135416040202986476e+00;-1.915545672762498430e+00
2.612244897959183909e-01;-1.322970983821407209e+00;-2.204300428596458250e+00;-1.977337468657907715e+00
2.693877551020408267e-01;-1.364313827065189333e+00;-2.273184816989036960e+00;-2.039129264552515863e+00
2.775510204081632626e-01;-1.405656670309507916e+00;-2.342069205382509178e+00;-2.100921060447925370e+00
2.857142857142857539e-01;-1.446999513554362515e+00;-2.410953593776874015e+00;-2.162712856344136014e+00
2.938775510204081898e-01;-1.488342356798681321e+00;-2.479837982170346233e+00;-2.224504652239545965e+00
3.020408163265306256e-01;-1.529685200042999682e+00;-2.548722370563818007e+00;-2.286296448134955028e+00
3.102040816326531170e-01;-1.571028043287318265e+00;-2.617606758957289781e+00;-2.348088244030364535e+00
3.183673469387755528e-01;-1.612370886531636405e+00;-2.686491147350761555e+00;-2.409880039925773598e+00
3.265306122448979886e-01;-1.653713729775954988e+00;-2.755375535744233328e+00;-2.471671835821183105e+00
3.346938775510204245e-01;-1.695056573020809587e+00;-2.824259924138599054e+00;-2.533463631717393749e+00
3.428571428571428603e-01;-1.736399416265128171e+00;-2.893144312532070828e+00;-2.595255427612803256e+00
3.510204081632653517e-01;-1.777742259509982770e+00;-2.962028700926435665e+00;-2.657047223509013900e+00
3.591836734693877875e-01;-1.819085102753765115e+00;-3.030913089319013931e+00;-2.718839019403621826e+00
3.673469387755102233e-01;-1.860427945998619714e+00;-3.099797477713379212e+00;-2.780630815299832470e+00
3.755102040816327147e-01;-1.901770789242937854e+00;-3.168681866106850986e+00;-2.842422611195241977e+00
3.836734693877551505e-01;-1.943113632487256881e+00;-3.237566254500323648e+00;-2.904214407090651484e+00
3.918367346938775864e-01;-1.984456475731575020e+00;-3.306450642893794978e+00;-2.966006202986060991e+00
4.000000000000000222e-01;-2.025799318975893382e+00;-3.375335031287266752e+00;-3.027797998881470054e+00
